ExperimentName,SessionStartDateTime,Subject,Session,Version,Section,Subtrial,DistanceFromDoor_SubTrial,Distance_lock,Distance_start,Distance_min,Distance_max,Door_anticipation_time,Door_opened,Door_outcome,Reward_magnitude,Punishment_magnitude,DoorAction_RT,ITI_duration,Total_coins,VAS_type,VAS_score,VAS_RT,Q_type,Q_score,Q_RT
Doors_AA_v8.py,02/18/22 10:07:01,,1,1,VAS pre,,,,,,,,,,,,,,,Anxiety,32,1302.0901679992676,,,
Doors_AA_v8.py,02/18/22 10:07:03,,1,1,VAS pre,,,,,,,,,,,,,,,Avoidance,59,659.3286991119385,,,
Doors_AA_v8.py,02/18/22 10:07:03,,1,1,VAS pre,,,,,,,,,,,,,,,Tired,43,590.5981063842773,,,
Doors_AA_v8.py,02/18/22 10:07:04,,1,1,VAS pre,,,,,,,,,,,,,,,Mood,83,621.802806854248,,,
Doors_AA_v8.py,02/18/22 10:07:05,,1,1,Instructions,,,,,,,,,,,,,,,,,,,,
Doors_AA_v8.py,02/18/22 10:07:17,,1,1,Practice,,71,1,50,0,100,2960.4759114060885,,,,,4015.7485008239746,2.0811140537261963,,,,,,,
Doors_AA_v8.py,02/18/22 10:07:29,,1,1,Practice,,100,1,50,3,100,3098.8719819802936,,,,,6216.52626991272,1.2164280414581299,,,,,,,
Doors_AA_v8.py,02/18/22 10:07:42,,1,1,Practice,,100,1,50,0,100,2282.985160545555,,,,,6133.69345664978,1.9556126594543457,,,,,,,
Doors_AA_v8.py,02/18/22 10:08:09,,1,1,TaskRun1,1,100,1,50,0,100,3909.1834635492323,opened,punishment,6,7,7019.827365875244,1.6546697616577148,-7,,,,,,
Doors_AA_v8.py,02/18/22 10:08:25,,1,1,TaskRun1,2,100,1,50,0,100,2716.0770702175823,opened,reward,6,4,1438.3904933929443,1.9310016632080078,-1,,,,,,
Doors_AA_v8.py,02/18/22 10:08:34,,1,1,TaskRun1,3,100,1,50,0,100,2191.2954958061255,opened,reward,3,7,2791.9869422912598,1.9647023677825928,2,,,,,,
Doors_AA_v8.py,02/18/22 10:08:43,,1,1,TaskRun1,4,100,1,50,0,100,2390.9945902436325,opened,punishment,6,5,3039.745092391968,2.0841310024261475,-3,,,,,,
Doors_AA_v8.py,02/18/22 10:08:53,,1,1,TaskRun1,5,100,1,50,0,100,3090.9828785163586,opened,reward,2,5,2501.598596572876,2.0707056522369385,-1,,,,,,
Doors_AA_v8.py,02/18/22 10:09:07,,1,1,VAS 1,,,,,,,,,,,,,,,Anxiety,52,2329.669952392578,,,
Doors_AA_v8.py,02/18/22 10:09:10,,1,1,VAS 1,,,,,,,,,,,,,,,Avoidance,68,592.2467708587646,,,
Doors_AA_v8.py,02/18/22 10:09:10,,1,1,VAS 1,,,,,,,,,,,,,,,Tired,37,894.9844837188721,,,
Doors_AA_v8.py,02/18/22 10:09:11,,1,1,VAS 1,,,,,,,,,,,,,,,Mood,65,595.3738689422607,,,
Doors_AA_v8.py,02/18/22 10:09:22,,1,1,TaskRun2,1,87,1,50,2,100,3547.633432326358,opened,reward,4,1,1967.3020839691162,4.960759878158569,4,,,,,,
Doors_AA_v8.py,02/18/22 10:09:35,,1,1,TaskRun2,2,100,1,50,1,100,3869.1384903698154,opened,reward,3,4,1783.8947772979736,10.539796113967896,7,,,,,,
Doors_AA_v8.py,02/18/22 10:09:54,,1,1,TaskRun2,3,100,1,50,0,100,2327.3859361207674,opened,reward,3,2,2333.5158824920654,14.445666313171387,10,,,,,,
Doors_AA_v8.py,02/18/22 10:10:16,,1,1,TaskRun2,4,100,1,50,0,100,2660.079652855427,opened,punishment,5,4,1922.5168228149414,4.637932777404785,6,,,,,,
Doors_AA_v8.py,02/18/22 10:10:28,,1,1,TaskRun2,5,50,1,50,50,50,2227.7570279034867,closed,,1,6,7302.873849868774,14.696966886520386,6,,,,,,
Doors_AA_v8.py,02/18/22 10:11:09,,1,1,VAS mid,,,,,,,,,,,,,,,Anxiety,71,2757.737874984741,,,
Doors_AA_v8.py,02/18/22 10:11:12,,1,1,VAS mid,,,,,,,,,,,,,,,Avoidance,43,611.2017631530762,,,
Doors_AA_v8.py,02/18/22 10:11:13,,1,1,VAS mid,,,,,,,,,,,,,,,Tired,59,611.6964817047119,,,
Doors_AA_v8.py,02/18/22 10:11:13,,1,1,VAS mid,,,,,,,,,,,,,,,Mood,38,1193.2487487792969,,,
Doors_AA_v8.py,02/18/22 10:11:34,,1,1,TaskRun3,1,100,1,50,0,100,2135.470568694209,opened,reward,7,1,2314.8555755615234,22.56345796585083,7,,,,,,
Doors_AA_v8.py,02/18/22 10:12:04,,1,1,TaskRun3,2,100,0,50,0,100,2622.106173852604,opened,punishment,6,4,10000.143766403198,2.2589259147644043,3,,,,,,
Doors_AA_v8.py,02/18/22 10:12:22,,1,1,TaskRun3,3,0,0,50,0,100,3626.6523345242795,closed,,2,3,10000.936508178711,1.3997650146484375,3,,,,,,
Doors_AA_v8.py,02/18/22 10:12:39,,1,1,TaskRun3,4,14,0,50,0,100,2450.701062483177,closed,,3,3,10003.917694091797,18.899195194244385,3,,,,,,
Doors_AA_v8.py,02/18/22 10:13:13,,1,1,TaskRun3,5,51,0,50,0,100,2610.1739291559466,opened,reward,5,6,10005.260467529297,20.831164360046387,8,,,,,,
Doors_AA_v8.py,02/18/22 10:14:01,,1,1,VAS post,,,,,,,,,,,,,,,Anxiety,36,2362.40816116333,,,
Doors_AA_v8.py,02/18/22 10:14:03,,1,1,VAS post,,,,,,,,,,,,,,,Avoidance,62,1046.8454360961914,,,
Doors_AA_v8.py,02/18/22 10:14:04,,1,1,VAS post,,,,,,,,,,,,,,,Tired,35,640.5229568481445,,,
Doors_AA_v8.py,02/18/22 10:14:05,,1,1,VAS post,,,,,,,,,,,,,,,Mood,62,959.1867923736572,,,
Doors_AA_v8.py,02/18/22 10:14:06,,1,1,Question,,,,,,,,,,,,,,,,,,Won,41,609.1501712799072
Doors_AA_v8.py,02/18/22 10:14:07,,1,1,Question,,,,,,,,,,,,,,,,,,Lost,69,558.9838027954102
Doors_AA_v8.py,02/18/22 10:14:07,,1,1,Question,,,,,,,,,,,,,,,,,,Before,39,558.7625503540039
Doors_AA_v8.py,02/18/22 10:14:08,,1,1,Question,,,,,,,,,,,,,,,,,,Monster,70,859.7128391265869
Doors_AA_v8.py,02/18/22 10:14:09,,1,1,Question,,,,,,,,,,,,,,,,,,Coins,36,543.9150333404541
Doors_AA_v8.py,02/18/22 10:14:09,,1,1,Question,,,,,,,,,,,,,,,,,,Performance,64,575.5736827850342
