TimeStamp,expName,SubjectID,Session,Event
08-04-2021 14:29:08,MemoryParadigm,1,1,Test Instruction (Screen 1) 0 started,
08-04-2021 14:29:09,MemoryParadigm,1,1,Mouse clicked,
08-04-2021 14:29:09,MemoryParadigm,1,1,Test Instruction (Screen 1) 0 ended,
08-04-2021 14:29:09,MemoryParadigm,1,1,Test Instruction (Screen 2) 0 started,
08-04-2021 14:29:09,MemoryParadigm,1,1,Mouse clicked,
08-04-2021 14:29:09,MemoryParadigm,1,1,Test Instruction (Screen 2) 0 ended,
08-04-2021 14:29:09,MemoryParadigm,1,1,Test Instruction (Screen 3) 0 started,
08-04-2021 14:29:09,MemoryParadigm,1,1,Instruction shown (Third screen),
08-04-2021 14:29:10,MemoryParadigm,1,1,Mouse clicked,
08-04-2021 14:29:10,MemoryParadigm,1,1,Test Instruction (Screen 3) 0 ended,
08-04-2021 14:29:10,MemoryParadigm,1,1,Practice try#0 0 started,
08-04-2021 14:29:11,MemoryParadigm,1,1,Mouse clicked,
08-04-2021 14:29:11,MemoryParadigm,1,1,Practice try#0 0 ended,
08-04-2021 14:29:11,MemoryParadigm,1,1,Play Practice Again Screen 0 started,
08-04-2021 14:29:11,MemoryParadigm,1,1,Mouse clicked,
08-04-2021 14:29:11,MemoryParadigm,1,1,Play Practice Again Screen 0 ended,
08-04-2021 14:29:11,MemoryParadigm,1,1,Practice try#0 0 started,
08-04-2021 14:29:12,MemoryParadigm,1,1,Mouse clicked,
08-04-2021 14:29:12,MemoryParadigm,1,1,Practice try#0 0 ended,
08-04-2021 14:29:12,MemoryParadigm,1,1,Practice Success Screen 0 started,
08-04-2021 14:29:13,MemoryParadigm,1,1,Mouse clicked,
08-04-2021 14:29:13,MemoryParadigm,1,1,Practice Success Screen 0 ended,
08-04-2021 14:29:13,MemoryParadigm,1,1,Test:1 of 24 (Try #0) 0 started,
08-04-2021 14:29:13,MemoryParadigm,1,1,Mouse clicked,
08-04-2021 14:29:13,MemoryParadigm,1,1,Test:1 of 24Try #0 0 ended,
08-04-2021 14:29:14,MemoryParadigm,1,1,Test:2 of 24 (Try #0) 0 started,
08-04-2021 14:29:14,MemoryParadigm,1,1,Mouse clicked,
08-04-2021 14:29:14,MemoryParadigm,1,1,Test:2 of 24Try #0 0 ended,
08-04-2021 14:29:15,MemoryParadigm,1,1,Test:3 of 24 (Try #0) 0 started,
08-04-2021 14:29:15,MemoryParadigm,1,1,Mouse clicked,
08-04-2021 14:29:15,MemoryParadigm,1,1,Test:3 of 24Try #0 0 ended,
08-04-2021 14:29:16,MemoryParadigm,1,1,Test:4 of 24 (Try #0) 0 started,
08-04-2021 14:29:16,MemoryParadigm,1,1,Mouse clicked,
08-04-2021 14:29:16,MemoryParadigm,1,1,Test:4 of 24Try #0 0 ended,
08-04-2021 14:29:17,MemoryParadigm,1,1,Test:5 of 24 (Try #0) 0 started,
08-04-2021 14:29:19,MemoryParadigm,1,1,Mouse clicked,
08-04-2021 14:29:19,MemoryParadigm,1,1,Test:5 of 24Try #0 0 ended,
08-04-2021 14:29:20,MemoryParadigm,1,1,Test:6 of 24 (Try #0) 0 started,
08-04-2021 14:29:20,MemoryParadigm,1,1,Mouse clicked,
08-04-2021 14:29:20,MemoryParadigm,1,1,Test:6 of 24Try #0 0 ended,
08-04-2021 14:29:21,MemoryParadigm,1,1,Test:7 of 24 (Try #0) 0 started,
08-04-2021 14:29:31,MemoryParadigm,1,1,Test:7 of 24Try #0 0 ended,
08-04-2021 14:29:31,MemoryParadigm,1,1,Time Out Warning Screen 0 started,
08-04-2021 14:29:45,MemoryParadigm,1,1,Mouse clicked,
08-04-2021 14:29:45,MemoryParadigm,1,1,Time Out Warning Screen 0 ended,
08-04-2021 14:29:45,MemoryParadigm,1,1,Test:7 of 24 (Try #1) 0 started,
08-04-2021 14:29:46,MemoryParadigm,1,1,Mouse clicked,
08-04-2021 14:29:46,MemoryParadigm,1,1,Test:7 of 24Try #1 0 ended,
08-04-2021 14:29:47,MemoryParadigm,1,1,Test:8 of 24 (Try #0) 0 started,
08-04-2021 14:29:47,MemoryParadigm,1,1,Mouse clicked,
08-04-2021 14:29:47,MemoryParadigm,1,1,Test:8 of 24Try #0 0 ended,
08-04-2021 14:29:48,MemoryParadigm,1,1,Test:9 of 24 (Try #0) 0 started,
08-04-2021 14:29:48,MemoryParadigm,1,1,Mouse clicked,
08-04-2021 14:29:48,MemoryParadigm,1,1,Test:9 of 24Try #0 0 ended,
08-04-2021 14:29:49,MemoryParadigm,1,1,Test:10 of 24 (Try #0) 0 started,
08-04-2021 14:29:49,MemoryParadigm,1,1,Mouse clicked,
08-04-2021 14:29:49,MemoryParadigm,1,1,Test:10 of 24Try #0 0 ended,
08-04-2021 14:29:50,MemoryParadigm,1,1,Test:11 of 24 (Try #0) 0 started,
08-04-2021 14:29:50,MemoryParadigm,1,1,Mouse clicked,
08-04-2021 14:29:50,MemoryParadigm,1,1,Test:11 of 24Try #0 0 ended,
08-04-2021 14:29:50,MemoryParadigm,1,1,Test:12 of 24 (Try #0) 0 started,
08-04-2021 14:29:50,MemoryParadigm,1,1,Mouse clicked,
08-04-2021 14:29:50,MemoryParadigm,1,1,Test:12 of 24Try #0 0 ended,
08-04-2021 14:29:51,MemoryParadigm,1,1,Test:13 of 24 (Try #0) 0 started,
08-04-2021 14:29:51,MemoryParadigm,1,1,Mouse clicked,
08-04-2021 14:29:51,MemoryParadigm,1,1,Test:13 of 24Try #0 0 ended,
08-04-2021 14:29:52,MemoryParadigm,1,1,Test:14 of 24 (Try #0) 0 started,
08-04-2021 14:29:52,MemoryParadigm,1,1,Mouse clicked,
08-04-2021 14:29:52,MemoryParadigm,1,1,Test:14 of 24Try #0 0 ended,
08-04-2021 14:29:52,MemoryParadigm,1,1,Test:15 of 24 (Try #0) 0 started,
08-04-2021 14:29:52,MemoryParadigm,1,1,Mouse clicked,
08-04-2021 14:29:52,MemoryParadigm,1,1,Test:15 of 24Try #0 0 ended,
08-04-2021 14:29:53,MemoryParadigm,1,1,Test:16 of 24 (Try #0) 0 started,
08-04-2021 14:29:53,MemoryParadigm,1,1,Mouse clicked,
08-04-2021 14:29:53,MemoryParadigm,1,1,Test:16 of 24Try #0 0 ended,
08-04-2021 14:29:54,MemoryParadigm,1,1,Test:17 of 24 (Try #0) 0 started,
08-04-2021 14:29:54,MemoryParadigm,1,1,Mouse clicked,
08-04-2021 14:29:54,MemoryParadigm,1,1,Test:17 of 24Try #0 0 ended,
08-04-2021 14:29:55,MemoryParadigm,1,1,Test:18 of 24 (Try #0) 0 started,
08-04-2021 14:29:55,MemoryParadigm,1,1,Mouse clicked,
08-04-2021 14:29:55,MemoryParadigm,1,1,Test:18 of 24Try #0 0 ended,
08-04-2021 14:29:55,MemoryParadigm,1,1,Test:19 of 24 (Try #0) 0 started,
08-04-2021 14:29:55,MemoryParadigm,1,1,Mouse clicked,
08-04-2021 14:29:55,MemoryParadigm,1,1,Test:19 of 24Try #0 0 ended,
08-04-2021 14:29:56,MemoryParadigm,1,1,Test:20 of 24 (Try #0) 0 started,
08-04-2021 14:29:56,MemoryParadigm,1,1,Mouse clicked,
08-04-2021 14:29:56,MemoryParadigm,1,1,Test:20 of 24Try #0 0 ended,
08-04-2021 14:29:56,MemoryParadigm,1,1,Test:21 of 24 (Try #0) 0 started,
08-04-2021 14:29:56,MemoryParadigm,1,1,Mouse clicked,
08-04-2021 14:29:57,MemoryParadigm,1,1,Test:21 of 24Try #0 0 ended,
08-04-2021 14:29:57,MemoryParadigm,1,1,Test:22 of 24 (Try #0) 0 started,
08-04-2021 14:29:57,MemoryParadigm,1,1,Mouse clicked,
08-04-2021 14:29:57,MemoryParadigm,1,1,Test:22 of 24Try #0 0 ended,
08-04-2021 14:29:58,MemoryParadigm,1,1,Test:23 of 24 (Try #0) 0 started,
08-04-2021 14:29:58,MemoryParadigm,1,1,Mouse clicked,
08-04-2021 14:29:58,MemoryParadigm,1,1,Test:23 of 24Try #0 0 ended,
08-04-2021 14:29:58,MemoryParadigm,1,1,Test:24 of 24 (Try #0) 0 started,
08-04-2021 14:29:59,MemoryParadigm,1,1,Mouse clicked,
08-04-2021 14:29:59,MemoryParadigm,1,1,Test:24 of 24Try #0 0 ended,
