Trial_ID,Step,Stimulus,Response,ResponseTime,Duration,CorrectAnswer,Type
61.0,Display Faces,enlarged_images/B/m3n.bmp / enlarged_images/B/m3n.bmp,,,0.5043400833383203,[,mNN
61.0,Display Faces,enlarged_images/B/m3n.bmp / enlarged_images/B/m3n.bmp,,,1.0038387916865759,[,mNN
61.0,ITI,ITI,,,0.47731775004649535,,
61.0,Fixation,+,,,2.504257333348505,,
62.0,Fixation,+,,,0.5048266666708514,,
62.0,Display Faces,enlarged_images/B/f1n.bmp / enlarged_images/B/f1n.bmp,,,0.5039285416714847,[,fNTc
62.0,Display Faces,enlarged_images/B/f1n.bmp / enlarged_images/B/f1n.bmp,,,1.0032109583262354,[,fNTc
62.0,ITI,ITI,,,0.277477000025101,,
62.0,Fixation,+,,,2.5027124999905936,,
63.0,Fixation,+,,,0.5113280000514351,,
63.0,Display Faces,enlarged_images/B/m1t.bmp / enlarged_images/B/m1n.bmp,,,0.5044900416978635,[,mNTi
63.0,Display Faces,enlarged_images/B/m1t.bmp / enlarged_images/B/m1n.bmp,,,1.0039535833057016,[,mNTi
63.0,ITI,ITI,,,0.6523999582859688,,
63.0,Fixation,+,,,2.5028801249573007,,
64.0,Fixation,+,,,0.5053384999628179,,
64.0,Display Faces,enlarged_images/B/f4n.bmp / enlarged_images/B/f4n.bmp,,,0.5043671249877661,[,fNTc
64.0,Display Faces,enlarged_images/B/f4n.bmp / enlarged_images/B/f4n.bmp,,,1.0039166667265818,[,fNTc
64.0,ITI,ITI,,,0.25233175000175834,,
64.0,Fixation,+,,,2.502683416591026,,
65.0,Fixation,+,,,0.5045970000210218,,
65.0,Display Faces,enlarged_images/B/f5n.bmp / enlarged_images/B/f5t.bmp,,,0.5039948750054464,[,fNTi
65.0,Display Faces,enlarged_images/B/f5n.bmp / enlarged_images/B/f5t.bmp,,,1.0036075417301618,[,fNTi
65.0,ITI,ITI,,,0.30226504168240353,,
65.0,Fixation,+,,,2.502361166640185,,
66.0,Fixation,+,,,0.5047484166570939,,
66.0,Display Faces,enlarged_images/B/m1n.bmp / enlarged_images/B/m1n.bmp,,,0.5040200416115113,[,mNN
66.0,Display Faces,enlarged_images/B/m1n.bmp / enlarged_images/B/m1n.bmp,,,1.0032492500031367,[,mNN
66.0,ITI,ITI,,,0.32757562497863546,,
66.0,Fixation,+,,,2.503060999966692,,
67.0,Fixation,+,,,0.5051097917021252,,
67.0,Display Faces,enlarged_images/B/f4n.bmp / enlarged_images/B/f4n.bmp,,,0.5044225833262317,[,fNN
67.0,Display Faces,enlarged_images/B/f4n.bmp / enlarged_images/B/f4n.bmp,,,1.0053824583883397,[,fNN
67.0,ITI,ITI,,,0.4026813750388101,,
67.0,Fixation,+,,,2.5031801250297576,,
68.0,Fixation,+,,,0.5045732916914858,,
68.0,Display Faces,enlarged_images/B/f3n.bmp / enlarged_images/B/f3n.bmp,,,0.504463083401788,[,fNN
68.0,Display Faces,enlarged_images/B/f3n.bmp / enlarged_images/B/f3n.bmp,,,1.0037860000156797,[,fNN
68.0,ITI,ITI,,,0.5523337916238233,,
68.0,Fixation,+,,,2.5027449167100713,,
69.0,Fixation,+,,,0.5045143333845772,,
69.0,Display Faces,enlarged_images/B/f1n.bmp / enlarged_images/B/f1n.bmp,,,0.5038789167301729,[,fNN
69.0,Display Faces,enlarged_images/B/f1n.bmp / enlarged_images/B/f1n.bmp,,,1.003695708408486,[,fNN
69.0,ITI,ITI,,,0.27740241668652743,,
69.0,Fixation,+,,,2.5025754583766684,,
70.0,Fixation,+,,,0.504226166580338,,
70.0,Display Faces,enlarged_images/B/f3n.bmp / enlarged_images/B/f3n.bmp,,,0.5043468750081956,[,fNTc
70.0,Display Faces,enlarged_images/B/f3n.bmp / enlarged_images/B/f3n.bmp,,,1.0039219166501425,[,fNTc
70.0,ITI,ITI,,,0.6524342499906197,,
70.0,Fixation,+,,,2.502741625008639,,
71.0,Fixation,+,,,0.507655999972485,,
71.0,Display Faces,enlarged_images/B/m1n.bmp / enlarged_images/B/m1n.bmp,,,0.5038915832992643,[,mNN
71.0,Display Faces,enlarged_images/B/m1n.bmp / enlarged_images/B/m1n.bmp,,,1.0029948332812637,[,mNN
71.0,ITI,ITI,,,0.25214833329664543,,
71.0,Fixation,+,,,2.5023695416748524,,
72.0,Fixation,+,,,0.5045040000113659,,
72.0,Display Faces,enlarged_images/B/f5n.bmp / enlarged_images/B/f5n.bmp,,,0.50396270834608,[,mNTc
72.0,Display Faces,enlarged_images/B/f5n.bmp / enlarged_images/B/f5n.bmp,,,1.0031055833096616,[,mNTc
72.0,ITI,ITI,,,0.45201800001086667,,
72.0,Fixation,+,,,2.502480833325535,,
73.0,Fixation,+,,,0.5044695417163894,,
73.0,Display Faces,enlarged_images/B/m1n.bmp / enlarged_images/B/m1t.bmp,,,0.5039799583610147,[,mNTi
73.0,Display Faces,enlarged_images/B/m1n.bmp / enlarged_images/B/m1t.bmp,,,1.0035514582996257,[,mNTi
73.0,ITI,ITI,,,0.377433416666463,,
73.0,Fixation,+,,,2.502693166665267,,
74.0,Fixation,+,,,0.5054137916304171,,
74.0,Display Faces,enlarged_images/B/m2n.bmp / enlarged_images/B/m2t.bmp,,,0.5047168749733828,[,mNTi
74.0,Display Faces,enlarged_images/B/m2n.bmp / enlarged_images/B/m2t.bmp,,,1.0038772500120103,[,mNTi
74.0,ITI,ITI,,,0.42729970830259845,,
74.0,Fixation,+,,,2.503386166645214,,
75.0,Fixation,+,,,0.5045128333149478,,
75.0,Display Faces,enlarged_images/B/m5n.bmp / enlarged_images/B/m5n.bmp,,,0.5038828332908452,[,mNN
75.0,Display Faces,enlarged_images/B/m5n.bmp / enlarged_images/B/m5n.bmp,,,1.0029840416973457,[,mNN
75.0,ITI,ITI,,,0.6522471666685306,,
75.0,Fixation,+,,,2.5024278750061058,,
76.0,Fixation,+,,,0.5041948750149459,,
76.0,Display Faces,enlarged_images/B/m3n.bmp / enlarged_images/B/m3n.bmp,,,0.5042877499945462,[,mNN
76.0,Display Faces,enlarged_images/B/m3n.bmp / enlarged_images/B/m3n.bmp,,,1.0036462916759774,[,mNN
76.0,ITI,ITI,,,0.4022500416613184,,
76.0,Fixation,+,,,2.5026120832771994,,
77.0,Fixation,+,,,0.5044499166542664,,
77.0,Display Faces,enlarged_images/B/f2n.bmp / enlarged_images/B/f2n.bmp,,,0.5041074166074395,[,fNN
77.0,Display Faces,enlarged_images/B/f2n.bmp / enlarged_images/B/f2n.bmp,,,1.0038526666467078,[,fNN
77.0,ITI,ITI,,,0.3022803333005868,,
77.0,Fixation,+,,,2.5022720000124536,,
78.0,Fixation,+,,,0.5042334583122283,,
78.0,Display Faces,enlarged_images/B/m3n.bmp / enlarged_images/B/m3n.bmp,,,0.503960250003729,[,mNN
78.0,Display Faces,enlarged_images/B/m3n.bmp / enlarged_images/B/m3n.bmp,,,1.0034633334144019,[,mNN
78.0,ITI,ITI,,,0.2772929999628104,,
78.0,Fixation,+,,,2.5026354999863543,,
79.0,Fixation,+,,,0.5039983333554119,,
79.0,Display Faces,enlarged_images/B/m3n.bmp / enlarged_images/B/m3n.bmp,,,0.5040153750451282,[,mNN
79.0,Display Faces,enlarged_images/B/m3n.bmp / enlarged_images/B/m3n.bmp,,,1.003493249998428,[,mNN
79.0,ITI,ITI,,,0.5273311249911785,,
79.0,Fixation,+,,,2.5031936249579303,,
80.0,Fixation,+,,,0.5047474166494794,,
80.0,Display Faces,enlarged_images/B/f5n.bmp / enlarged_images/B/f5n.bmp,,,0.5045285416999832,[,fNTc
80.0,Display Faces,enlarged_images/B/f5n.bmp / enlarged_images/B/f5n.bmp,,,1.004884125024546,[,fNTc
80.0,ITI,ITI,,,0.35248358332319185,,
80.0,Fixation,+,,,2.5028695415821858,,
81.0,Fixation,+,,,0.5046100000035949,,
81.0,Display Faces,enlarged_images/B/m5t.bmp / enlarged_images/B/m5n.bmp,,,0.5041464166715741,[,mNTi
81.0,Display Faces,enlarged_images/B/m5t.bmp / enlarged_images/B/m5n.bmp,,,1.0036678750184365,[,mNTi
81.0,ITI,ITI,,,0.5272518750280142,,
81.0,Fixation,+,,,2.5027559166774154,,
82.0,Fixation,+,,,0.5045237500453368,,
82.0,Display Faces,enlarged_images/B/m5n.bmp / enlarged_images/B/m5n.bmp,,,0.5039744999958202,[,mNN
82.0,Display Faces,enlarged_images/B/m5n.bmp / enlarged_images/B/m5n.bmp,,,1.004465416597668,[,mNN
82.0,ITI,ITI,,,0.577483041677624,,
82.0,Fixation,+,,,2.5029226666665636,,
83.0,Fixation,+,,,0.5051112083019689,,
83.0,Display Faces,enlarged_images/B/f4t.bmp / enlarged_images/B/f4n.bmp,,,0.5040699166129343,[,fNTi
83.0,Display Faces,enlarged_images/B/f4t.bmp / enlarged_images/B/f4n.bmp,,,1.0035441666841507,[,fNTi
83.0,ITI,ITI,,,0.5523287917021662,,
83.0,Fixation,+,,,2.50323324999772,,
84.0,Fixation,+,,,0.5048480416298844,,
84.0,Display Faces,enlarged_images/B/f1n.bmp / enlarged_images/B/f1n.bmp,,,0.5041034165769815,[,fNTc
84.0,Display Faces,enlarged_images/B/f1n.bmp / enlarged_images/B/f1n.bmp,,,1.0039089583442546,[,fNTc
84.0,ITI,ITI,,,0.7062111250124872,,
84.0,Fixation,+,,,2.5025726666790433,,
85.0,Fixation,+,,,0.5044998749508522,,
85.0,Display Faces,enlarged_images/B/m5t.bmp / enlarged_images/B/m5n.bmp,,,0.5037027084035799,[,mNTi
85.0,Display Faces,enlarged_images/B/m5t.bmp / enlarged_images/B/m5n.bmp,,,1.0039589583175257,[,mNTi
85.0,ITI,ITI,,,0.4524509583134204,,
85.0,Fixation,+,,,2.502700916666072,,
86.0,Fixation,+,,,0.5051395000191405,,
86.0,Display Faces,enlarged_images/B/f3n.bmp / enlarged_images/B/f3n.bmp,,,0.5044303332688287,[,fNTc
86.0,Display Faces,enlarged_images/B/f3n.bmp / enlarged_images/B/f3n.bmp,,,1.0035370833356865,[,fNTc
86.0,ITI,ITI,,,0.2527947917114943,,
86.0,Fixation,+,,,2.5030062916339375,,
87.0,Fixation,+,,,0.5043367082835175,,
87.0,Display Faces,enlarged_images/B/m4t.bmp / enlarged_images/B/m4n.bmp,,,0.5041293333051726,[,mNTi
87.0,Display Faces,enlarged_images/B/m4t.bmp / enlarged_images/B/m4n.bmp,,,1.0034665833809413,[,mNTi
87.0,ITI,ITI,,,0.5531199167016894,,
87.0,Fixation,+,,,2.5033697083126754,,
88.0,Fixation,+,,,0.5043320833938196,,
88.0,Display Faces,enlarged_images/B/f4n.bmp / enlarged_images/B/f4n.bmp,,,0.5038297917344607,[,mNTc
88.0,Display Faces,enlarged_images/B/f4n.bmp / enlarged_images/B/f4n.bmp,,,1.0042139167198911,[,mNTc
88.0,ITI,ITI,,,0.5782472082646564,,
88.0,Fixation,+,,,2.503883083292749,,
89.0,Fixation,+,,,0.5062523749656975,,
89.0,Display Faces,enlarged_images/B/f2n.bmp / enlarged_images/B/f2n.bmp,,,0.5040638750069775,[,mNTc
89.0,Display Faces,enlarged_images/B/f2n.bmp / enlarged_images/B/f2n.bmp,,,1.0033639166504145,[,mNTc
89.0,ITI,ITI,,,0.3783843749552034,,
89.0,Fixation,+,,,2.5032152917119674,,
90.0,Fixation,+,,,0.5046750417095609,,
90.0,Display Faces,enlarged_images/B/f5n.bmp / enlarged_images/B/f5n.bmp,,,0.5057487500016578,[,mNTc
90.0,Display Faces,enlarged_images/B/f5n.bmp / enlarged_images/B/f5n.bmp,,,1.004622416687198,[,mNTc
90.0,ITI,ITI,,,0.6275793749955483,,
90.0,Fixation,+,,,2.50345291668782,,
91.0,Fixation,+,,,0.5044727916247211,,
91.0,Display Faces,enlarged_images/B/f3n.bmp / enlarged_images/B/f3n.bmp,,,0.5042891665943898,[,fNTc
91.0,Display Faces,enlarged_images/B/f3n.bmp / enlarged_images/B/f3n.bmp,,,1.0036048333276995,[,fNTc
91.0,ITI,ITI,,,0.4273698333417997,,
91.0,Fixation,+,,,2.5048354166792706,,
92.0,Fixation,+,,,0.5043516667210497,,
92.0,Display Faces,enlarged_images/B/m1t.bmp / enlarged_images/B/m1n.bmp,,,0.5046258333604783,[,mNTi
92.0,Display Faces,enlarged_images/B/m1t.bmp / enlarged_images/B/m1n.bmp,,,1.0042497916147113,[,mNTi
92.0,ITI,ITI,,,0.37748399999691173,,
92.0,Fixation,+,,,2.504509999998845,,
93.0,Fixation,+,,,0.5047624583821744,,
93.0,Display Faces,enlarged_images/B/m3n.bmp / enlarged_images/B/m3t.bmp,,,0.5046010833466426,[,mNTi
93.0,Display Faces,enlarged_images/B/m3n.bmp / enlarged_images/B/m3t.bmp,,,1.0038660416612402,[,mNTi
93.0,ITI,ITI,,,0.5534802916808985,,
93.0,Fixation,+,,,2.503784333297517,,
94.0,Fixation,+,,,0.5044924583053216,,
94.0,Display Faces,enlarged_images/B/f2n.bmp / enlarged_images/B/f2n.bmp,,,0.5042517500114627,[,fNTc
94.0,Display Faces,enlarged_images/B/f2n.bmp / enlarged_images/B/f2n.bmp,,,1.0039187917136587,[,fNTc
94.0,ITI,ITI,,,0.302500499994494,,
94.0,Fixation,+,,,2.5032465833355673,,
95.0,Fixation,+,,,0.5050099166110158,,
95.0,Display Faces,enlarged_images/B/f3n.bmp / enlarged_images/B/f3n.bmp,,,0.5038974583731033,[,fNN
95.0,Display Faces,enlarged_images/B/f3n.bmp / enlarged_images/B/f3n.bmp,,,1.0041516666533425,[,fNN
95.0,ITI,ITI,,,0.6774348333128728,,
95.0,Fixation,+,,,2.5030692916479893,,
96.0,Fixation,+,,,0.5074244583374821,,
96.0,Display Faces,enlarged_images/B/f4n.bmp / enlarged_images/B/f4n.bmp,,,0.5041907916893251,[,mNTc
96.0,Display Faces,enlarged_images/B/f4n.bmp / enlarged_images/B/f4n.bmp,,,1.0044315833365545,[,mNTc
96.0,ITI,ITI,,,0.6273280415916815,,
96.0,Fixation,+,,,2.503039875009563,,
97.0,Fixation,+,,,0.5043788332841359,,
97.0,Display Faces,enlarged_images/B/f4n.bmp / enlarged_images/B/f4n.bmp,,,0.5040929999668151,[,fNN
97.0,Display Faces,enlarged_images/B/f4n.bmp / enlarged_images/B/f4n.bmp,,,1.0045097499969415,[,fNN
97.0,ITI,ITI,,,0.7540333750075661,,
97.0,Fixation,+,,,2.504405374987982,,
98.0,Fixation,+,,,0.5050695833051577,,
98.0,Display Faces,enlarged_images/B/f3n.bmp / enlarged_images/B/f3n.bmp,,,0.504367291694507,[,mNTc
98.0,Display Faces,enlarged_images/B/f3n.bmp / enlarged_images/B/f3n.bmp,,,1.0030534583493136,[,mNTc
98.0,ITI,ITI,,,0.3524535833275877,,
98.0,Fixation,+,,,2.5030806667055003,,
99.0,Fixation,+,,,0.5043849999783561,,
99.0,Display Faces,enlarged_images/B/m2t.bmp / enlarged_images/B/m2n.bmp,,,0.5045975416433066,[,mNTi
99.0,Display Faces,enlarged_images/B/m2t.bmp / enlarged_images/B/m2n.bmp,,,1.0038505416014232,[,mNTi
99.0,ITI,ITI,,,0.6806251666275784,,
99.0,Fixation,+,,,2.502902999985963,,
100.0,Fixation,+,,,0.5045692916610278,,
100.0,Display Faces,enlarged_images/B/m2n.bmp / enlarged_images/B/m2t.bmp,,,0.503853166650515,[,mNTi
100.0,Display Faces,enlarged_images/B/m2n.bmp / enlarged_images/B/m2t.bmp,,,1.003364166652318,[,mNTi
100.0,ITI,ITI,,,0.527073833392933,,
100.0,Fixation,+,,,2.502896999998484,,
101.0,Fixation,+,,,0.504287000047043,,
101.0,Display Faces,enlarged_images/B/m5n.bmp / enlarged_images/B/m5t.bmp,,,0.5035402083303779,[,mNTi
101.0,Display Faces,enlarged_images/B/m5n.bmp / enlarged_images/B/m5t.bmp,,,1.0035107500152662,[,mNTi
101.0,ITI,ITI,,,0.6272649167221971,,
101.0,Fixation,+,,,2.5026365832891315,,
102.0,Fixation,+,,,0.5049976666341536,,
102.0,Display Faces,enlarged_images/B/f5n.bmp / enlarged_images/B/f5n.bmp,,,0.504915458324831,[,mNTc
102.0,Display Faces,enlarged_images/B/f5n.bmp / enlarged_images/B/f5n.bmp,,,1.003693749953527,[,mNTc
102.0,ITI,ITI,,,0.6275327916373499,,
102.0,Fixation,+,,,2.5026744166389108,,
103.0,Fixation,+,,,0.5039617083384655,,
103.0,Display Faces,enlarged_images/B/m2t.bmp / enlarged_images/B/m2n.bmp,,,0.5038139583193697,[,mNTi
103.0,Display Faces,enlarged_images/B/m2t.bmp / enlarged_images/B/m2n.bmp,,,1.0032972499611787,[,mNTi
103.0,ITI,ITI,,,0.5765637917211279,,
103.0,Fixation,+,,,2.5025899165775627,,
104.0,Fixation,+,,,0.5045781250228174,,
104.0,Display Faces,enlarged_images/B/f1n.bmp / enlarged_images/B/f1n.bmp,,,0.5038167500169948,[,fNN
104.0,Display Faces,enlarged_images/B/f1n.bmp / enlarged_images/B/f1n.bmp,,,1.0032701666350476,[,fNN
104.0,ITI,ITI,,,0.6020065000047907,,
104.0,Fixation,+,,,2.502744791621808,,
105.0,Fixation,+,,,0.504288041673135,,
105.0,Display Faces,enlarged_images/B/f4t.bmp / enlarged_images/B/f4n.bmp,,,0.5040041249594651,[,fNTi
105.0,Display Faces,enlarged_images/B/f4t.bmp / enlarged_images/B/f4n.bmp,,,1.0032967082806863,[,fNTi
105.0,ITI,ITI,,,0.32712366664782166,,
105.0,Fixation,+,,,2.5028425834025256,,
106.0,Fixation,+,,,0.5048026666627266,,
106.0,Display Faces,enlarged_images/B/f5t.bmp / enlarged_images/B/f5n.bmp,,,0.5037021249881946,[,fNTi
106.0,Display Faces,enlarged_images/B/f5t.bmp / enlarged_images/B/f5n.bmp,,,1.003098749963101,[,fNTi
106.0,ITI,ITI,,,0.377293124969583,,
106.0,Fixation,+,,,2.5026744166971184,,
107.0,Fixation,+,,,0.5040764166042209,,
107.0,Display Faces,enlarged_images/B/f3t.bmp / enlarged_images/B/f3n.bmp,,,0.5039492083596997,[,fNTi
107.0,Display Faces,enlarged_images/B/f3t.bmp / enlarged_images/B/f3n.bmp,,,1.003080916707404,[,fNTi
107.0,ITI,ITI,,,0.727183083363343,,
107.0,Fixation,+,,,2.502779583388474,,
108.0,Fixation,+,,,0.5048174582771026,,
108.0,Display Faces,enlarged_images/B/f5n.bmp / enlarged_images/B/f5n.bmp,,,0.503946500015445,[,fNN
108.0,Display Faces,enlarged_images/B/f5n.bmp / enlarged_images/B/f5n.bmp,,,1.0036882500280626,[,fNN
108.0,ITI,ITI,,,0.6273358333273791,,
108.0,Fixation,+,,,2.5082718334160745,,
109.0,Fixation,+,,,0.5040660833474249,,
109.0,Display Faces,enlarged_images/B/f5n.bmp / enlarged_images/B/f5n.bmp,,,0.503449791634921,[,fNN
109.0,Display Faces,enlarged_images/B/f5n.bmp / enlarged_images/B/f5n.bmp,,,1.0032245416077785,[,fNN
109.0,ITI,ITI,,,0.27699300000676885,,
109.0,Fixation,+,,,2.5023885416449048,,
110.0,Fixation,+,,,0.5057140833232552,,
110.0,Display Faces,enlarged_images/B/m4n.bmp / enlarged_images/B/m4t.bmp,,,0.5036459583207034,[,mNTi
110.0,Display Faces,enlarged_images/B/m4n.bmp / enlarged_images/B/m4t.bmp,,,1.0033874583314173,[,mNTi
110.0,ITI,ITI,,,0.27694424998480827,,
110.0,Fixation,+,,,2.502485874982085,,
111.0,Fixation,+,,,0.504751666681841,,
111.0,Display Faces,enlarged_images/B/m1n.bmp / enlarged_images/B/m1n.bmp,,,0.5036524583119899,[,mNN
111.0,Display Faces,enlarged_images/B/m1n.bmp / enlarged_images/B/m1n.bmp,,,1.0037427499773912,[,mNN
111.0,ITI,ITI,,,0.3023960000136867,,
111.0,Fixation,+,,,2.5027166249928996,,
112.0,Fixation,+,,,0.504767166741658,,
112.0,Display Faces,enlarged_images/B/f2n.bmp / enlarged_images/B/f2n.bmp,,,0.5037154167075641,[,fNTc
112.0,Display Faces,enlarged_images/B/f2n.bmp / enlarged_images/B/f2n.bmp,,,1.0034803333692253,[,fNTc
112.0,ITI,ITI,,,0.5521220833179541,,
112.0,Fixation,+,,,2.502385541680269,,
113.0,Fixation,+,,,0.5042617917060852,,
113.0,Display Faces,enlarged_images/B/m2n.bmp / enlarged_images/B/m2n.bmp,,,0.5036533750244416,[,mNN
113.0,Display Faces,enlarged_images/B/m2n.bmp / enlarged_images/B/m2n.bmp,,,1.0033623750205152,[,mNN
113.0,ITI,ITI,,,0.7269879999803379,,
113.0,Fixation,+,,,2.5031522500212304,,
114.0,Fixation,+,,,0.5043005417101085,,
114.0,Display Faces,enlarged_images/B/f5n.bmp / enlarged_images/B/f5n.bmp,,,0.5036448750179261,[,fNN
114.0,Display Faces,enlarged_images/B/f5n.bmp / enlarged_images/B/f5n.bmp,,,1.0031460000318475,[,fNN
114.0,ITI,ITI,,,0.7275649583898485,,
114.0,Fixation,+,,,2.5030239166808315,,
115.0,Fixation,+,,,0.5050854166620411,,
115.0,Display Faces,enlarged_images/B/m1n.bmp / enlarged_images/B/m1t.bmp,,,0.5039423332782462,[,mNTi
115.0,Display Faces,enlarged_images/B/m1n.bmp / enlarged_images/B/m1t.bmp,,,1.003251291695051,[,mNTi
115.0,ITI,ITI,,,0.42699858330888674,,
115.0,Fixation,+,,,2.502669708279427,,
116.0,Fixation,+,,,0.5044656665995717,,
116.0,Display Faces,enlarged_images/B/f4n.bmp / enlarged_images/B/f4n.bmp,,,0.5036560416920111,[,mNTc
116.0,Display Faces,enlarged_images/B/f4n.bmp / enlarged_images/B/f4n.bmp,,,1.0036085832980461,[,mNTc
116.0,ITI,ITI,,,0.35200008342508227,,
116.0,Fixation,+,,,2.502758500049822,,
117.0,Fixation,+,,,0.5043567916727625,,
117.0,Display Faces,enlarged_images/B/m2n.bmp / enlarged_images/B/m2n.bmp,,,0.5036235416773707,[,mNN
117.0,Display Faces,enlarged_images/B/m2n.bmp / enlarged_images/B/m2n.bmp,,,1.0035039999638684,[,mNN
117.0,ITI,ITI,,,0.5771895833313465,,
117.0,Fixation,+,,,2.5024124999763444,,
118.0,Fixation,+,,,0.5043085416546091,,
118.0,Display Faces,enlarged_images/B/f3t.bmp / enlarged_images/B/f3n.bmp,,,0.5037436666898429,[,fNTi
118.0,Display Faces,enlarged_images/B/f3t.bmp / enlarged_images/B/f3n.bmp,,,1.0029800416668877,[,fNTi
118.0,ITI,ITI,,,0.6022243333281949,,
118.0,Fixation,+,,,2.502749875013251,,
119.0,Fixation,+,,,0.5042997500277124,,
119.0,Display Faces,enlarged_images/B/f3n.bmp / enlarged_images/B/f3n.bmp,,,0.5034858749713749,[,mNTc
119.0,Display Faces,enlarged_images/B/f3n.bmp / enlarged_images/B/f3n.bmp,,,1.003259374992922,[,mNTc
119.0,ITI,ITI,,,0.3020339166978374,,
119.0,Fixation,+,,,2.503003583289683,,
120.0,Fixation,+,,,0.5043208333081566,,
120.0,Display Faces,enlarged_images/B/f5t.bmp / enlarged_images/B/f5n.bmp,,,0.5035755000426434,[,fNTi
120.0,Display Faces,enlarged_images/B/f5t.bmp / enlarged_images/B/f5n.bmp,,,1.0030792499892414,[,fNTi
120.0,ITI,ITI,,,0.7270696249906905,,
